SPAC11D3.03c.1	chrI:112047-112097	chrI:111589-111765	-	false	1
SPAC11D3.11c.1	chrI:129128-129171	chrI:129060-129102	-	false	2
SPAC11D3.11c.1	chrI:129060-129102	chrI:129128-129171	-	false	7
SPAC13G6.04.1	chrI:180529-180585	chrI:180722-180889	+	false	1
SPAC13G6.05c.1	chrI:181750-182000	chrI:181575-181631	-	false	3
SPAC806.04c.1	chrI:241710-241756	chrI:241538-241588	-	false	1
SPAC1639.02c.1	chrI:256446-256541	chrI:256446-256541	-	false	1
SPAC1639.02c.1	chrI:256751-256796	chrI:256446-256541	-	false	1
SPAC1639.02c.1	chrI:257010-257054	chrI:257071-257115	-	false	7
SPAC1639.02c.1	chrI:256371-256426	chrI:256751-256796	-	false	1
SPAC1639.02c.1	chrI:257136-257178	chrI:257010-257054	-	false	12
SPAC1639.02c.1	chrI:256371-256426	chrI:256135-256344	-	false	3
SPAC1639.02c.1	chrI:256371-256426	chrI:256613-256683	-	false	2
SPAC1639.02c.1	chrI:256751-256796	chrI:256613-256683	-	false	1
SPAC1639.02c.1	chrI:257136-257178	chrI:256751-256796	-	false	2
SPAC1639.02c.1	chrI:259121-259160	chrI:259316-259355	-	false	1
SPAC1639.02c.1	chrI:256371-256426	chrI:256446-256541	-	false	5
SPAC1639.02c.1	chrI:257010-257054	chrI:257136-257178	-	false	1
SPAC1639.02c.1	chrI:257136-257178	chrI:257182-257228	-	false	39
SPAC1639.02c.1	chrI:256135-256344	chrI:256446-256541	-	false	2
SPAC1639.02c.1	chrI:256446-256541	chrI:256135-256344	-	false	3
SPAC1639.02c.1	chrI:256751-256796	chrI:256751-256796	-	false	1
SPAC1639.02c.1	chrI:256613-256683	chrI:256446-256541	-	false	3
SPAC1639.02c.1	chrI:256446-256541	chrI:256751-256796	-	false	3
SPAC1639.02c.1	chrI:256446-256541	chrI:256613-256683	-	false	2
SPAC1639.02c.1	chrI:257136-257178	chrI:257071-257115	-	false	30
SPAC1639.02c.1	chrI:257010-257054	chrI:257182-257228	-	false	2
SPAC1639.02c.1	chrI:256446-256541	chrI:256371-256426	-	false	1
SPAC1639.02c.1	chrI:257010-257054	chrI:256751-256796	-	false	3
SPAC1F5.10.1	chrI:272191-272256	chrI:272108-272176	-	false	1
SPAC1F5.10.1	chrI:272191-272256	chrI:272117-272169	-	false	5
SPAC18B11.10.1	chrI:301264-301435	chrI:301521-301587	-	false	1
SPAC18B11.09c.1	chrI:303794-303851	chrI:303641-303715	+	false	5
SPAC18B11.09c.1	chrI:303232-303333	chrI:303232-303333	+	false	1
SPAC18B11.08c.1	chrI:304861-304918	chrI:304536-304673	+	false	1
SPAC18B11.08c.1	chrI:304536-304673	chrI:304732-304770	+	false	2
SPAC18B11.08c.1	chrI:304732-304770	chrI:304895-305365	+	false	1
SPAC18B11.08c.1	chrI:304732-304770	chrI:304956-304999	+	false	2
SPAC18B11.08c.1	chrI:304861-304918	chrI:304956-304999	+	false	3
SPAC18B11.08c.1	chrI:304732-304770	chrI:304861-304918	+	false	3
SPAC18B11.07c.1	chrI:305877-306089	chrI:306211-306315	+	false	3
SPAC18B11.07c.1	chrI:305877-306089	chrI:305765-305811	+	false	3
SPAC18B11.07c.1	chrI:306420-306467	chrI:306420-306467	+	false	1
SPAC18B11.05.1	chrI:309840-309888	chrI:309720-309758	-	false	2
SPAC18B11.05.1	chrI:309720-309750	chrI:309840-309888	-	false	5
SPAC18B11.04.1	chrI:311181-311298	chrI:311332-311370	-	false	2
SPAC18B11.04.1	chrI:311332-311370	chrI:311181-311298	-	false	1
SPAC12G12.02.1	chrI:346245-346306	chrI:346437-346543	-	false	1
SPAC12G12.02.1	chrI:346440-346543	chrI:346440-346543	-	false	1
SPAC12G12.02.1	chrI:346245-346306	chrI:346440-346543	-	false	3
SPAC12G12.02.1	chrI:346245-346306	chrI:346052-346113	-	false	5
SPAC12G12.02.1	chrI:346440-346543	chrI:346440-346497	-	false	1
SPAC630.03.1	chrI:350599-350670	chrI:350512-350574	+	false	10
SPAC630.06c.1	chrI:356905-356983	chrI:356434-356510	-	false	1
SPAC630.06c.1	chrI:356905-356983	chrI:356593-356634	-	false	1
SPAC630.11.1	chrI:367190-367292	chrI:366818-366872	+	false	4
SPAC630.11.1	chrI:367190-367292	chrI:367349-367394	+	false	16
SPAC630.11.1	chrI:366892-366967	chrI:367349-367394	+	false	1
SPAC630.11.1	chrI:367041-367104	chrI:367190-367292	+	false	1
SPAC630.11.1	chrI:367041-367104	chrI:366818-366872	+	false	2
SPAC630.11.1	chrI:366892-366967	chrI:367041-367104	+	false	4
SPAC630.11.1	chrI:367190-367292	chrI:366892-366967	+	false	4
SPAC630.11.1	chrI:366892-366967	chrI:366818-366872	+	false	20
SPAC630.11.1	chrI:367190-367292	chrI:367041-367104	+	false	3
SPAC630.14c.1	chrI:375831-376093	chrI:375831-375991	-	false	6
SPAC630.14c.1	chrI:375831-376093	chrI:375831-375977	-	false	2
SPAC1751.04.1	chrI:385061-385124	chrI:384591-384985	+	false	4
SPAC1751.04.1	chrI:384591-384985	chrI:384350-384479	+	false	1
SPAC1751.04.1	chrI:384350-384479	chrI:384591-384985	+	false	5
SPAC1751.04.1	chrI:384591-384985	chrI:385065-385124	+	false	1
SPAC1751.04.1	chrI:384350-384479	chrI:385061-385124	+	false	2
SPAC1751.02c.1	chrI:386044-386106	chrI:385888-385937	-	false	1
SPAC1751.02c.1	chrI:385888-385937	chrI:386044-386106	-	false	1
SPAC1751.03.1	chrI:386395-386457	chrI:386395-386457	+	false	2
SPAC1751.03.1	chrI:386615-386785	chrI:386395-386457	+	false	5
SPAC31A2.02.1	chrI:388416-388451	chrI:388622-388720	+	false	1
SPAC31A2.02.1	chrI:388814-388858	chrI:388622-388720	+	false	4
SPAC31A2.02.1	chrI:388622-388720	chrI:388814-388858	+	false	2
SPAC31A2.02.1	chrI:388622-388720	chrI:388416-388451	+	false	1
SPAC31A2.05c.1	chrI:396503-396545	chrI:396503-396545	-	false	1
SPAC31A2.05c.1	chrI:396503-396545	chrI:396742-396780	-	false	1
SPAC31A2.05c.1	chrI:396742-396780	chrI:396503-396545	-	false	1
SPAC31A2.09c.1	chrI:405203-405240	chrI:405080-405137	-	false	1
SPAC31A2.09c.1	chrI:405080-405137	chrI:405203-405240	-	false	1
SPAC31A2.10.1	chrI:406169-406267	chrI:406033-406133	+	false	2
SPAC31A2.10.1	chrI:406033-406133	chrI:406169-406267	+	false	8
SPAC31A2.10.1	chrI:406033-406133	chrI:405925-405963	+	false	1
SPAC13C5.02.1	chrI:426070-426105	chrI:426323-426363	+	false	1
SPAC13C5.05c.1	chrI:433114-433153	chrI:432983-433027	-	false	3
SPAC24H6.01c.1	chrI:491150-491185	chrI:490932-490978	+	false	1
SPAC24H6.01c.1	chrI:490772-490811	chrI:490932-490978	+	false	1
SPAPB21F2.02.1	chrI:492477-492511	chrI:492631-492672	+	false	5
SPAPB21F2.02.1	chrI:492631-492672	chrI:492631-492672	+	false	2
SPAPB21F2.02.1	chrI:494386-494422	chrI:494616-494666	+	false	1
SPAC227.07c.1	chrI:509486-509562	chrI:509604-509647	-	false	3
SPAC227.10.1	chrI:513859-513907	chrI:514170-514243	+	false	3
SPAC227.10.1	chrI:513999-514045	chrI:513859-513915	+	false	1
SPAC227.10.1	chrI:513859-513907	chrI:513986-514033	+	false	1
SPAC227.10.1	chrI:513999-514045	chrI:514170-514243	+	false	1
SPAC227.10.1	chrI:513859-513907	chrI:513999-514045	+	false	2
SPAC227.16c.1	chrI:528626-528672	chrI:528270-528325	-	false	1
SPAC227.16c.1	chrI:528626-528672	chrI:528461-528566	-	false	2
SPAC227.16c.1	chrI:528065-528123	chrI:528270-528325	-	false	4
SPAC227.16c.1	chrI:528461-528566	chrI:528270-528325	-	false	1
SPAC2F7.17.1	chrI:570407-570548	chrI:570648-570884	+	false	1
SPAC2F7.17.1	chrI:570648-570884	chrI:570407-570548	+	false	1
SPAC3H8.05c.1	chrI:594860-594899	chrI:594732-594770	-	false	2
SPAC3H8.07c.1	chrI:601283-601326	chrI:601426-601474	-	false	1
SPAC3H8.07c.1	chrI:601426-601474	chrI:601283-601326	-	false	1
SPAC3H8.10.1	chrI:609502-609697	chrI:609821-609883	+	false	6
SPAC1F3.05.1	chrI:623463-623517	chrI:623306-623374	+	false	2
SPAC1F3.09.1	chrI:636177-636233	chrI:636315-636384	+	false	87
SPAC1D4.02c.1	chrI:641185-641280	chrI:641402-641447	-	false	1
SPAC1D4.04.1	chrI:644714-644749	chrI:644882-644928	+	false	4
SPAC1D4.04.1	chrI:644882-644928	chrI:644714-644749	+	false	1
SPAC1D4.06c.1	chrI:648502-648613	chrI:648830-648889	-	false	2
SPAC1D4.09c.1	chrI:652699-652762	chrI:652530-652575	-	false	2
SPAC22F3.11c.1	chrI:683035-683101	chrI:683110-683159	+	false	61
SPAC22F3.11c.1	chrI:683035-683101	chrI:683110-683175	+	false	1
SPAC22F3.07c.1	chrI:691804-691852	chrI:691657-691705	+	false	9
SPAC22F3.05c.1	chrI:697767-697804	chrI:697569-697620	+	false	1
SPAC22F3.05c.1	chrI:697569-697620	chrI:697356-697400	+	false	2
SPAC22F3.05c.1	chrI:697356-697400	chrI:697456-697620	+	false	1
SPAC22F3.05c.1	chrI:697886-697927	chrI:697356-697400	+	false	1
