SPAC806.04c.1	chrI:241538-241588	chrI:241710-241756	-	false	1
SPAC806.04c.1	chrI:242816-242916	chrI:241710-241756	-	false	1
SPAC1639.01c.1	chrI:252753-253589	chrI:252338-252391	-	false	1
SPAC1639.02c.1	chrI:257071-257115	chrI:256751-256796	-	false	2
SPAC1639.02c.1	chrI:257010-257054	chrI:257071-257115	-	false	1
SPAC1639.02c.1	chrI:257071-257115	chrI:257182-257228	-	false	2
SPAC1639.02c.1	chrI:257136-257178	chrI:257010-257054	-	false	2
SPAC1639.02c.1	chrI:257136-257178	chrI:256613-256683	-	false	2
SPAC1639.02c.1	chrI:257136-257178	chrI:258185-258219	-	false	1
SPAC1639.02c.1	chrI:258185-258219	chrI:259316-259355	-	false	1
SPAC1639.02c.1	chrI:257136-257178	chrI:256751-256796	-	false	2
SPAC1639.02c.1	chrI:259121-259160	chrI:259316-259355	-	false	1
SPAC1639.02c.1	chrI:259316-259355	chrI:259121-259160	-	false	1
SPAC1639.02c.1	chrI:257071-257115	chrI:256613-256683	-	false	2
SPAC1639.02c.1	chrI:257136-257178	chrI:257182-257228	-	false	5
SPAC1639.02c.1	chrI:257136-257178	chrI:259316-259355	-	false	2
SPAC1639.02c.1	chrI:257136-257178	chrI:258185-258222	-	false	1
SPAC1639.02c.1	chrI:257136-257178	chrI:257071-257115	-	false	2
SPAC1639.02c.1	chrI:259316-259355	chrI:258185-258219	-	false	1
SPAC1639.02c.1	chrI:257071-257115	chrI:257010-257054	-	false	2
SPAC1639.02c.1	chrI:257010-257054	chrI:257182-257228	-	false	1
SPAC1639.02c.1	chrI:257136-257178	chrI:259121-259160	-	false	2
SPAC1F5.10.1	chrI:272191-272256	chrI:272117-272169	-	false	5
SPAC18B11.10.1	chrI:301264-301435	chrI:301521-301587	-	false	3
SPAC18B11.08c.1	chrI:304861-304918	chrI:304536-304673	+	false	2
SPAC18B11.08c.1	chrI:304732-304770	chrI:304536-304673	+	false	2
SPAC18B11.07c.1	chrI:306211-306315	chrI:306420-306467	+	false	1
SPAC18B11.05.1	chrI:309720-309750	chrI:309840-309888	-	false	2
SPAC630.03.1	chrI:350599-350670	chrI:350512-350574	+	false	3
SPAC630.06c.1	chrI:356905-356983	chrI:356593-356634	-	false	1
SPAC630.06c.1	chrI:356593-356634	chrI:357041-357119	-	false	1
SPAC630.06c.1	chrI:356593-356634	chrI:356434-356510	-	false	1
SPAC630.06c.1	chrI:356593-356634	chrI:356905-356983	-	false	1
SPAC630.11.1	chrI:367190-367292	chrI:366818-366872	+	false	2
SPAC630.11.1	chrI:367190-367292	chrI:366892-366967	+	false	2
SPAC630.11.1	chrI:367190-367292	chrI:367041-367104	+	false	2
SPAC630.14c.1	chrI:375831-376093	chrI:376932-376992	-	false	1
SPAC630.14c.1	chrI:376932-376992	chrI:375831-376093	-	false	2
SPAC630.14c.1	chrI:375831-376093	chrI:376447-376843	-	false	1
SPAC630.14c.1	chrI:376932-376992	chrI:376447-376843	-	false	3
SPAC31A2.02.1	chrI:388416-388451	chrI:388811-388855	+	false	1
SPAC31A2.02.1	chrI:388416-388451	chrI:388619-388717	+	false	1
SPAC31A2.09c.1	chrI:405080-405137	chrI:405203-405240	-	false	2
SPAC31A2.15c.1	chrI:419221-419267	chrI:419502-419600	-	false	1
SPAC31A2.15c.1	chrI:419221-419267	chrI:419503-419601	-	false	2
SPAC31A2.16.1	chrI:423308-423356	chrI:422888-422925	+	false	1
SPAC31A2.16.1	chrI:423308-423356	chrI:423154-423198	+	false	1
SPAC13C5.02.1	chrI:426070-426105	chrI:426323-426363	+	false	2
SPAC24H6.01c.1	chrI:491150-491185	chrI:490932-490978	+	false	1
SPAC24H6.01c.1	chrI:490772-490811	chrI:490932-490978	+	false	1
SPAC24H6.01c.1	chrI:490263-490337	chrI:490932-490978	+	false	1
SPAPB21F2.02.1	chrI:494616-494666	chrI:494386-494422	+	false	1
SPAC227.07c.1	chrI:509486-509562	chrI:509604-509647	-	false	5
SPAC227.10.1	chrI:513859-513907	chrI:513986-514033	+	false	2
SPAC227.16c.1	chrI:528626-528672	chrI:528270-528325	-	false	2
SPAC227.16c.1	chrI:528065-528123	chrI:526693-526854	-	false	1
SPAC227.16c.1	chrI:528065-528123	chrI:528270-528325	-	false	2
SPAC227.16c.1	chrI:528461-528566	chrI:528270-528325	-	false	4
SPAC2F7.17.1	chrI:570648-570884	chrI:570407-570548	+	false	1
SPAC13A11.04c.1	chrI:580251-580295	chrI:579900-579952	-	false	1
SPAC13A11.04c.1	chrI:579790-579834	chrI:581217-581294	-	false	1
SPAC13A11.04c.1	chrI:580251-580295	chrI:581217-581294	-	false	2
SPAC13A11.04c.1	chrI:580251-580295	chrI:580984-581083	-	false	4
SPAC13A11.04c.1	chrI:579790-579834	chrI:579900-579952	-	false	1
SPAC13A11.04c.1	chrI:579790-579834	chrI:580984-581083	-	false	1
SPAC3H8.05c.1	chrI:594860-594899	chrI:594732-594770	-	false	1
SPAC1F3.03.1	chrI:618423-618470	chrI:617946-617992	+	false	1
SPAC1F3.09.1	chrI:636177-636233	chrI:636314-636383	+	false	2
SPAC1F3.09.1	chrI:636177-636233	chrI:636315-636384	+	false	2
SPAC1D4.04.1	chrI:644714-644749	chrI:644882-644928	+	false	2
SPAC1D4.04.1	chrI:644714-644749	chrI:644883-644931	+	false	1
SPAC1D4.04.1	chrI:644714-644749	chrI:644881-644927	+	false	4
SPAC1D4.06c.1	chrI:648502-648613	chrI:648830-648889	-	false	2
SPAC1D4.09c.1	chrI:652699-652762	chrI:653179-653221	-	false	2
SPAC22F3.11c.1	chrI:683035-683101	chrI:683110-683159	+	false	1
SPAC22F3.07c.1	chrI:691804-691852	chrI:691656-691704	+	false	1
SPAC22F3.05c.1	chrI:697767-697804	chrI:697569-697620	+	false	1
SPAC22F3.05c.1	chrI:697767-697804	chrI:697356-697400	+	false	1
SPAC22F3.05c.1	chrI:697356-697400	chrI:697886-697927	+	false	1
SPAC22F3.05c.1	chrI:697356-697400	chrI:697456-697620	+	false	1
SPAC22F3.05c.1	chrI:697767-697804	chrI:697886-697927	+	false	2
SPAC22F3.05c.1	chrI:697456-697495	chrI:697356-697400	+	false	1
SPAC22F3.05c.1	chrI:697456-697495	chrI:697569-697620	+	false	1
SPAC22F3.05c.1	chrI:697767-697804	chrI:697456-697620	+	false	1
SPAC22F3.05c.1	chrI:697456-697495	chrI:697886-697927	+	false	1
SPAC22F3.03c.1	chrI:705159-705194	chrI:705293-705331	+	false	1
SPAC22F3.03c.1	chrI:706653-706687	chrI:704764-704815	+	false	1
SPAC22F3.03c.1	chrI:706653-706687	chrI:705602-705636	+	false	1
SPAC22F3.03c.1	chrI:705159-705194	chrI:705490-705527	+	false	1
SPAC22F3.03c.1	chrI:705602-705636	chrI:705293-705331	+	false	1
SPAC22F3.03c.1	chrI:706653-706687	chrI:706362-706403	+	false	2
SPAC22F3.03c.1	chrI:706253-706291	chrI:705602-705636	+	false	1
SPAC22F3.03c.1	chrI:706653-706687	chrI:705491-705528	+	false	1
SPAC22F3.03c.1	chrI:706653-706687	chrI:705294-705332	+	false	1
SPAC22F3.03c.1	chrI:705602-705636	chrI:705490-705527	+	false	1
SPAC22F3.03c.1	chrI:706653-706687	chrI:705159-705194	+	false	1
SPAC22F3.03c.1	chrI:706653-706687	chrI:705057-705094	+	false	1
SPAC22F3.03c.1	chrI:706653-706687	chrI:705293-705331	+	false	1
SPAC22F3.03c.1	chrI:706253-706291	chrI:705491-705528	+	false	1
