ENST00000262854.10_3	chrX:53658567-53659438	chrX:53656568-53657886	-	false	1	0
ENST00000262854.10_3	chrX:53658435-53658518	chrX:53656568-53657886	-	false	1	0
ENST00000262854.10_3	chrX:53657987-53658365	chrX:53656568-53657886	-	false	1	0
ENST00000342160.7_3	chrX:53657987-53658365	chrX:53656568-53657886	-	false	1	0
ENST00000342160.7_3	chrX:53658435-53658518	chrX:53656568-53657886	-	false	1	0
ENST00000342160.7_3	chrX:53658567-53659438	chrX:53656568-53657886	-	false	1	0
ENST00000612484.4_3	chrX:53658435-53658518	chrX:53656568-53657886	-	false	1	0
ENST00000612484.4_3	chrX:53657987-53658365	chrX:53656568-53657886	-	false	1	0
ENST00000612484.4_3	chrX:53658567-53659438	chrX:53656568-53657886	-	false	1	0
ENST00000218328.12_1	chrX:53658567-53659438	chrX:53656568-53657886	-	false	1	0
ENST00000218328.12_1	chrX:53657987-53658365	chrX:53656568-53657886	-	false	1	0
ENST00000218328.12_1	chrX:53658435-53658518	chrX:53656568-53657886	-	false	1	0
ENST00000379942.4_1	chrX:18938320-18942173	chrX:18936973-18938149	-	false	1	0
ENST00000334136.10_2	chrX:48661193-48661277	chrX:48661407-48661534	+	false	1	0
ENST00000334136.10_2	chrX:48660550-48661069	chrX:48661407-48661534	+	false	1	0
ENST00000376619.6_2	chrX:48660578-48661069	chrX:48661407-48661534	+	false	1	0
ENST00000376619.6_2	chrX:48661193-48661277	chrX:48661407-48661534	+	false	1	0
ENST00000644068.1_1	chrX:48661193-48661277	chrX:48661407-48661534	+	false	1	0
ENST00000644068.1_1	chrX:48660680-48661069	chrX:48661407-48661534	+	false	1	0
ENST00000643374.1_1	chrX:48661193-48661277	chrX:48661407-48661534	+	false	1	0
ENST00000643374.1_1	chrX:48660643-48661069	chrX:48661407-48661534	+	false	1	0
ENST00000426196.6_2	chrX:48660680-48661069	chrX:48661407-48661534	+	false	1	0
ENST00000426196.6_2	chrX:48661193-48661277	chrX:48661407-48661534	+	false	1	0
ENST00000643659.1_1	chrX:48661193-48661277	chrX:48661407-48661534	+	false	1	0
ENST00000643659.1_1	chrX:48660643-48661069	chrX:48661407-48661534	+	false	1	0
ENST00000477528.5_2	chrX:48660550-48661069	chrX:48661407-48661534	+	false	1	0
ENST00000477528.5_2	chrX:48661193-48661277	chrX:48661407-48661534	+	false	1	0
ENST00000643934.1_1	chrX:48660680-48661277	chrX:48661407-48661534	+	false	1	0
ENST00000404049.7_1	chrX:53222515-53222618	chrX:53223921-53224112	-	false	1	0
ENST00000404049.7_1	chrX:53222515-53222618	chrX:53223034-53223320	-	false	1	0
ENST00000404049.7_1	chrX:53222515-53222618	chrX:53247149-53247457	-	false	1	0
ENST00000404049.7_1	chrX:53222515-53222618	chrX:53227059-53227671	-	false	1	0
ENST00000404049.7_1	chrX:53222515-53222618	chrX:53224593-53225097	-	false	1	0
ENST00000404049.7_1	chrX:53222515-53222618	chrX:53230927-53231035	-	false	1	0
ENST00000404049.7_1	chrX:53222515-53222618	chrX:53245159-53245255	-	false	1	0
ENST00000404049.7_1	chrX:53222515-53222618	chrX:53240040-53240678	-	false	1	0
ENST00000404049.7_1	chrX:53222515-53222618	chrX:53240838-53240968	-	false	1	0
ENST00000404049.7_1	chrX:53222515-53222618	chrX:53224251-53224412	-	false	1	0
ENST00000404049.7_1	chrX:53222515-53222618	chrX:53245380-53246324	-	false	1	0
ENST00000404049.7_1	chrX:53222515-53222618	chrX:53247581-53250020	-	false	1	0
ENST00000404049.7_1	chrX:53222515-53222618	chrX:53244030-53244976	-	false	1	0
ENST00000404049.7_1	chrX:53222515-53222618	chrX:53227820-53228021	-	false	1	0
ENST00000404049.7_1	chrX:53222515-53222618	chrX:53239759-53239857	-	false	1	0
ENST00000404049.7_1	chrX:53222515-53222618	chrX:53228341-53230731	-	false	1	0
ENST00000404049.7_1	chrX:53222515-53222618	chrX:53231156-53239595	-	false	1	0
ENST00000404049.7_1	chrX:53222515-53222618	chrX:53228071-53228158	-	false	1	0
ENST00000404049.7_1	chrX:53222515-53222618	chrX:53241089-53243870	-	false	1	0
ENST00000404049.7_1	chrX:53222515-53222618	chrX:53222819-53222954	-	false	1	0
ENST00000404049.7_1	chrX:53222515-53222618	chrX:53246457-53246977	-	false	1	0
ENST00000404049.7_1	chrX:53222515-53222618	chrX:53250099-53253921	-	false	1	0
ENST00000404049.7_1	chrX:53222515-53222618	chrX:53226227-53226952	-	false	1	0
ENST00000404049.7_1	chrX:53222515-53222618	chrX:53225237-53225867	-	false	1	0
ENST00000415585.6_2	chrX:100092439-100093227	chrX:100093354-100095702	+	false	1	0
ENST00000369550.9_1	chrX:153993242-153993718	chrX:153994274-153994490	+	false	1	0
ENST00000369550.9_1	chrX:153991257-153993173	chrX:153994274-153994490	+	false	1	0
ENST00000369550.9_1	chrX:153993806-153994181	chrX:153994274-153994490	+	false	1	0
ENST00000372972.6_2	chrX:100092439-100093227	chrX:100093354-100095702	+	false	1	0
ENST00000475126.5_1	chrX:100092439-100093227	chrX:100093354-100095702	+	false	1	0
ENST00000620277.4_1	chrX:153991257-153993173	chrX:153994274-153994490	+	false	1	0
ENST00000620277.4_1	chrX:153993806-153994181	chrX:153994274-153994490	+	false	1	0
ENST00000620277.4_1	chrX:153993242-153993718	chrX:153994274-153994490	+	false	1	0
ENST00000019019.6_2	chrX:48340104-48340796	chrX:48340844-48341373	+	false	1	0
ENST00000019019.6_2	chrX:48340104-48340796	chrX:48341416-48344123	+	false	1	0
ENST00000348411.2_1	chrX:48340104-48340790	chrX:48341416-48344123	+	false	1	0
ENST00000348411.2_1	chrX:48340104-48340790	chrX:48340844-48341373	+	false	1	0
ENST00000379806.9_1	chrX:19372702-19373466	chrX:19377143-19377606	+	false	1	0
ENST00000379806.9_1	chrX:19372702-19373466	chrX:19375838-19377033	+	false	1	0
ENST00000379806.9_1	chrX:19372702-19373466	chrX:19373876-19375769	+	false	1	0
ENST00000379806.9_1	chrX:19372702-19373466	chrX:19373623-19373803	+	false	1	0
ENST00000369809.5_1	chrX:153631183-153631282	chrX:153631723-153631862	-	false	1	0
ENST00000369809.5_1	chrX:153630255-153630255	chrX:153631532-153631609	-	false	1	0
ENST00000369809.5_1	chrX:153630293-153630293	chrX:153631532-153631609	-	false	1	0
ENST00000369809.5_1	chrX:153630255-153630255	chrX:153631723-153631862	-	false	1	0
ENST00000369809.5_1	chrX:153630293-153630293	chrX:153631723-153631862	-	false	1	0
ENST00000369809.5_1	chrX:153631183-153631282	chrX:153631532-153631609	-	false	1	0
ENST00000601016.5_1	chrX:153649075-153649241	chrX:153648608-153648996	+	false	1	0
ENST00000601016.5_1	chrX:153648086-153648370	chrX:153648434-153648550	+	false	1	0
ENST00000601016.5_1	chrX:153649075-153649241	chrX:153648434-153648550	+	false	1	0
ENST00000601016.5_1	chrX:153647963-153648043	chrX:153648608-153648996	+	false	1	0
ENST00000601016.5_1	chrX:153647963-153648043	chrX:153648434-153648550	+	false	1	0
ENST00000601016.5_1	chrX:153642528-153647881	chrX:153648434-153648550	+	false	1	0
ENST00000601016.5_1	chrX:153648086-153648370	chrX:153648608-153648996	+	false	1	0
ENST00000601016.5_1	chrX:153642528-153647881	chrX:153648608-153648996	+	false	1	0
ENST00000545074.5_2	chrX:19372702-19373466	chrX:19373876-19375769	+	false	1	0
ENST00000545074.5_2	chrX:19372702-19373466	chrX:19373623-19373803	+	false	1	0
ENST00000545074.5_2	chrX:19372702-19373466	chrX:19375838-19377033	+	false	1	0
ENST00000545074.5_2	chrX:19372702-19373466	chrX:19377143-19377606	+	false	1	0
ENST00000422285.6_2	chrX:19372702-19373466	chrX:19373876-19375769	+	false	1	0
ENST00000422285.6_2	chrX:19372702-19373466	chrX:19375838-19377033	+	false	1	0
ENST00000422285.6_2	chrX:19372702-19373466	chrX:19377143-19377606	+	false	1	0
ENST00000422285.6_2	chrX:19372702-19373466	chrX:19373623-19373803	+	false	1	0
ENST00000309585.9_1	chrX:153631183-153631282	chrX:153631532-153631609	-	false	1	0
ENST00000309585.9_1	chrX:153630255-153630255	chrX:153631723-153631862	-	false	1	0
ENST00000309585.9_1	chrX:153630293-153630293	chrX:153631723-153631862	-	false	1	0
ENST00000309585.9_1	chrX:153630255-153630255	chrX:153631532-153631609	-	false	1	0
ENST00000309585.9_1	chrX:153630293-153630293	chrX:153631532-153631609	-	false	1	0
ENST00000309585.9_1	chrX:153631183-153631282	chrX:153631723-153631862	-	false	1	0
ENST00000475699.5_1	chrX:153642528-153647881	chrX:153648608-153648996	+	false	1	0
ENST00000475699.5_1	chrX:153649075-153649241	chrX:153648434-153648550	+	false	1	0
ENST00000475699.5_1	chrX:153642528-153647881	chrX:153648434-153648550	+	false	1	0
ENST00000475699.5_1	chrX:153647963-153648370	chrX:153648608-153648996	+	false	1	0
ENST00000475699.5_1	chrX:153649075-153649241	chrX:153648608-153648996	+	false	1	0
ENST00000475699.5_1	chrX:153647963-153648370	chrX:153648434-153648550	+	false	1	0
ENST00000615986.4_1	chrX:153641905-153647881	chrX:153648434-153648550	+	false	1	0
ENST00000615986.4_1	chrX:153647963-153648043	chrX:153648608-153648996	+	false	1	0
ENST00000615986.4_1	chrX:153648086-153648370	chrX:153648608-153648996	+	false	1	0
ENST00000615986.4_1	chrX:153648086-153648370	chrX:153648434-153648550	+	false	1	0
ENST00000615986.4_1	chrX:153647963-153648043	chrX:153648434-153648550	+	false	1	0
ENST00000615986.4_1	chrX:153649075-153649241	chrX:153648608-153648996	+	false	1	0
ENST00000615986.4_1	chrX:153641905-153647881	chrX:153648608-153648996	+	false	1	0
ENST00000615986.4_1	chrX:153649075-153649241	chrX:153648434-153648550	+	false	1	0
ENST00000612460.4_1	chrX:153641905-153647881	chrX:153648434-153648550	+	false	1	0
ENST00000612460.4_1	chrX:153648086-153648370	chrX:153648608-153648996	+	false	1	0
ENST00000612460.4_1	chrX:153647963-153648043	chrX:153648608-153648996	+	false	1	0
ENST00000612460.4_1	chrX:153641905-153647881	chrX:153648608-153648996	+	false	1	0
ENST00000612460.4_1	chrX:153649075-153649241	chrX:153648608-153648996	+	false	1	0
ENST00000612460.4_1	chrX:153649075-153649241	chrX:153648434-153648550	+	false	1	0
ENST00000612460.4_1	chrX:153648086-153648370	chrX:153648434-153648550	+	false	1	0
ENST00000612460.4_1	chrX:153647963-153648043	chrX:153648434-153648550	+	false	1	0
ENST00000014935.7_2	chrX:153631183-153631282	chrX:153631532-153631609	-	false	1	0
ENST00000014935.7_2	chrX:153630293-153630293	chrX:153631723-153631862	-	false	1	0
ENST00000014935.7_2	chrX:153630255-153630255	chrX:153631723-153631862	-	false	1	0
ENST00000014935.7_2	chrX:153630255-153630255	chrX:153631532-153631609	-	false	1	0
ENST00000014935.7_2	chrX:153630293-153630293	chrX:153631532-153631609	-	false	1	0
ENST00000014935.7_2	chrX:153631183-153631282	chrX:153631723-153631862	-	false	1	0
ENST00000376372.8_3	chrX:48934410-48935301	chrX:48935571-48935699	-	false	1	0
ENST00000376372.8_3	chrX:48934410-48935301	chrX:48933125-48933203	-	false	1	0
ENST00000376372.8_3	chrX:48935407-48935495	chrX:48933605-48934088	-	false	1	0
ENST00000376372.8_3	chrX:48934410-48935301	chrX:48935772-48937409	-	false	1	0
ENST00000376372.8_3	chrX:48935407-48935495	chrX:48934184-48934303	-	false	1	0
ENST00000376372.8_3	chrX:48934410-48935301	chrX:48933413-48933524	-	false	1	0
