####p-value of in oder splicing (meta,log): -20938.04      ###p-value of in oder splicing (meta spearman,log): -4.86861e-46
gene_symbol$transcript_id$p_value_log$best_order$number_of_orders_have_same_prob$percent_coverage_order_pair$disorder_p_value$spearman_rho$spearman_rho_abs$spearman_p_value$p_value
AARSD1$ENST00000491665$0$1,2$1$1$-1.30606938532732$NA$NA$NA$1
ABHD5$ENST00000463153$0$1,2$1$1$-3.87792102055748$NA$NA$NA$1
AC005682.5$ENST00000422542$0$1,2$1$1$-3.07127391066654$NA$NA$NA$1
AC009403.2$ENST00000401694$0$1,2$1$1$-2.22768475370466$NA$NA$NA$1
AC009403.2$ENST00000460022$0$1,2$1$1$-2.22768475370466$NA$NA$NA$1
AC012146.7$ENST00000413077$0$1,2$1$1$-1.30606938532732$NA$NA$NA$1
AC025171.1$ENST00000451894$0$1,2$1$1$-1.30606938532732$NA$NA$NA$1
AC025171.1$ENST00000505541$0$1,2$1$1$-1.30606938532732$NA$NA$NA$1
AC027763.2$ENST00000571010$0$1,2$1$1$-1.30606938532732$NA$NA$NA$1
AC098617.1$ENST00000594798$0$1,2$1$1$-1.30606938532732$NA$NA$NA$1
AC098617.1$ENST00000598327$0$1,2$1$1$-1.30606938532732$NA$NA$NA$1
AC104024.2$ENST00000419151$0$1,2$1$1$-1.30606938532732$NA$NA$NA$1
AC242988.1$ENST00000581066$0$1,2$1$1$-3.07127391066654$NA$NA$NA$1
ACAA1$ENST00000469600$0$1,2$2$1$0$NA$NA$NA$1
ACAA1$ENST00000484284$0$1,2$1$1$-1.30606938532732$NA$NA$NA$1
ACADS$ENST00000539690$0$1,2$1$1$-1.30606938532732$NA$NA$NA$1
ACAT2$ENST00000472052$0$1,2,3$2$1$-1.18979544800574$1$1$0.333333333333333$1
ACO2$ENST00000481310$0$1,2$1$1$-1.30606938532732$NA$NA$NA$1
ACSL3$ENST00000495541$0$1,2$2$1$0$NA$NA$NA$1
ACTR8$ENST00000495993$0$1,2$1$1$-1.30606938532732$NA$NA$NA$1
ACVR1B$ENST00000563121$0$1,2$1$1$-1.30606938532732$NA$NA$NA$1
ADAM10$ENST00000560608$0$1,2$1$1$-1.30606938532732$NA$NA$NA$1
ADAR$ENST00000530954$0$1,2$1$1$-1.30606938532732$NA$NA$NA$1
ADIPOR1$ENST00000495562$0$1,2$1$1$-1.30606938532732$NA$NA$NA$1
ADIPOR2$ENST00000535774$0$1,2$1$1$-1.30606938532732$NA$NA$NA$1
ADSL$ENST00000423176$0$1,2$1$1$-2.22768475370466$NA$NA$NA$1
ADSL$ENST00000498234$0$1,2$1$1$-2.22768475370466$NA$NA$NA$1
AGK$ENST00000494053$0$1,2$1$1$-1.30606938532732$NA$NA$NA$1
AGPAT4$ENST00000366905$0$1,2$2$1$0$NA$NA$NA$1
AGTPBP1$ENST00000489265$0$1,2$1$1$-1.30606938532732$NA$NA$NA$1
AHR$ENST00000475440$0$1,2$1$1$-2.22768475370466$NA$NA$NA$1
AHSP$ENST00000302312$0$1,2$1$1$-1.30606938532732$NA$NA$NA$1
AKAP8L$ENST00000596213$0$1,2,3$1$1$-2.36129660870405$1$1$0.333333333333333$1
AKAP8L$ENST00000601147$0$1,2,3$1$1$-4.87008333117122$1$1$0.333333333333333$1
ALDH1A2$ENST00000558595$0$1,2,3$1$1$-1.19255036845249$1$1$0.333333333333333$1
ALDOA$ENST00000565355$0$1,2,3$1$1$-27.7388743740299$1$1$0.333333333333333$1
ALG8$ENST00000526928$0$1,2$1$1$-1.30606938532732$NA$NA$NA$1
ANAPC5$ENST00000366333$0$1,2$2$1$0$NA$NA$NA$1
ANAPC7$ENST00000486321$0$1,2$1$1$-6.19211401709247$NA$NA$NA$1
ANKHD1$ENST00000421706$0$1,2$1$1$-1.30606938532732$NA$NA$NA$1
ANKRD13A$ENST00000549826$0$1,2,3$1$1$-1.19255036845249$1$1$0.333333333333333$1
ANKRD49$ENST00000534911$0$1,2$1$1$-3.07127391066654$NA$NA$NA$1
ANKRD49$ENST00000535502$0$1,2$1$1$-3.07127391066654$NA$NA$NA$1
ANKRD49$ENST00000540349$0$1,2$1$1$-3.07127391066654$NA$NA$NA$1
ANKRD49$ENST00000544612$0$1,2$1$1$-3.07127391066654$NA$NA$NA$1
ANKRD49$ENST00000545130$0$1,2$1$1$-3.07127391066654$NA$NA$NA$1
AP000705.7$ENST00000444130$0$1,2$1$1$-1.30606938532732$NA$NA$NA$1
AP1G2$ENST00000557132$0$1,2$1$1$-2.22768475370466$NA$NA$NA$1
AP5M1$ENST00000554863$0$1,2$1$1$-1.30606938532732$NA$NA$NA$1
AP5M1$ENST00000556377$0$1,2$1$1$-1.30606938532732$NA$NA$NA$1
APBB2$ENST00000504484$0$1,2$1$1$-1.30606938532732$NA$NA$NA$1
AQP3$ENST00000494313$0$1,2$1$1$-1.30606938532732$NA$NA$NA$1
ARC$ENST00000356613$0$1,2$1$1$-1.30606938532732$NA$NA$NA$1
ARFGAP1$ENST00000395285$0$1,2$1$1$-2.22768475370466$NA$NA$NA$1
ARFRP1$ENST00000424545$0$1,2$1$1$-1.30606938532732$NA$NA$NA$1
ARID1B$ENST00000494260$0$1,2$1$1$-1.30606938532732$NA$NA$NA$1
ARID4A$ENST00000469635$0$1,2$1$1$-1.30606938532732$NA$NA$NA$1
ARIH2$ENST00000469038$0$1,2$1$1$-1.30606938532732$NA$NA$NA$1
ARMC6$ENST00000540634$0$1,2$1$1$-1.30606938532732$NA$NA$NA$1
ARPC5$ENST00000462965$0$1,2$2$1$0$NA$NA$NA$1
ATF6B$ENST00000492342$0$1,2$1$1$-3.07127391066654$NA$NA$NA$1
ATF7IP2$ENST00000566316$0$1,2$2$1$0$NA$NA$NA$1
ATF7IP2$ENST00000569900$0$1,2,3$2$1$-6.89797895539003$1$1$0.333333333333333$1
ATL2$ENST00000472097$0$1,2$1$1$-1.30606938532732$NA$NA$NA$1
ATP1A1$ENST00000491156$0$1,2$1$1$-3.07127391066654$NA$NA$NA$1
ATP2A2$ENST00000550262$0$1,2$1$1$-1.30606938532732$NA$NA$NA$1
ATP5E$ENST00000395663$0$1,2$1$1$-1.30606938532732$NA$NA$NA$1
ATP5J$ENST00000486002$0$1,2$1$1$-1.30606938532732$NA$NA$NA$1
ATP5J2$ENST00000414062$0$1,2,3$2$1$-0.715224574729278$1$1$0.333333333333333$1
ATP5J2$ENST00000488775$0$1,2$2$1$0$NA$NA$NA$1
ATP5J2$ENST00000491560$0$1,2$1$1$-1.30606938532732$NA$NA$NA$1
ATP6V0A1$ENST00000587882$0$1,2$1$1$-1.30606938532732$NA$NA$NA$1
ATP6V0D1$ENST00000561658$0$1,2$1$1$-1.30606938532732$NA$NA$NA$1
ATPIF1$ENST00000335514$0$1,2$1$1$-4.66260972314472$NA$NA$NA$1
ATPIF1$ENST00000468425$0$1,2$1$1$-4.66260972314472$NA$NA$NA$1
ATPIF1$ENST00000497986$0$1,2$1$1$-4.66260972314472$NA$NA$NA$1
ATXN2L$ENST00000561732$0$1,2$1$1$-1.30606938532732$NA$NA$NA$1
ATXN2L$ENST00000564162$0$1,2$1$1$-4.66260972314472$NA$NA$NA$1
AUP1$ENST00000472800$0$1,2$1$1$-2.22768475370466$NA$NA$NA$1
AURKB$ENST00000578753$0$1,2$2$1$0$NA$NA$NA$1
B2M$ENST00000558401$0$1,2,3$1$1$-3.66781322843769$1$1$0.333333333333333$1
B2M$ENST00000559720$0$1,2$1$1$-1.30606938532732$NA$NA$NA$1
B2M$ENST00000559916$0$1,2$1$1$-1.18090454668385$NA$NA$NA$1
B2M$ENST00000561139$0$1,2,3$1$1$-10.3630833808054$1$1$0.333333333333333$1
B2M$ENST00000561424$0$1,2,3,4$1$1$-58.9975109780582$1$1$0.0833333333333333$1
BAG1$ENST00000379701$0$1,2,3$1$1$-3.5981835884856$1$1$0.333333333333333$1
BAMBI$ENST00000375533$0$1,2$1$1$-1.01404725422895$NA$NA$NA$1
BATF2$ENST00000301887$0$1,2$1$1$-1.30606938532732$NA$NA$NA$1
BATF2$ENST00000534177$0$1,2$1$1$-1.30606938532732$NA$NA$NA$1
BCL2L1$ENST00000307677$0$1,2$1$1$-0.578418824111348$NA$NA$NA$1
BCL2L1$ENST00000376055$0$1,2$1$1$-2.22768475370466$NA$NA$NA$1
BCLAF1$ENST00000526228$0$1,2$1$1$-1.30606938532732$NA$NA$NA$1
BFAR$ENST00000566520$0$1,2$1$1$-1.30606938532732$NA$NA$NA$1
BHLHE40$ENST00000256495$0$1,2,3,4$2$1$-3.31191458498528$1$1$0.0833333333333333$1
BIRC2$ENST00000532832$0$1,2$1$1$-1.30606938532732$NA$NA$NA$1
BIRC2$ENST00000534646$0$1,2$1$1$-1.30606938532732$NA$NA$NA$1
BLMH$ENST00000577290$0$1,2$1$1$-1.30606938532732$NA$NA$NA$1
BMI1$ENST00000490311$0$1,2,3$2$1$-0.715224574729278$1$1$0.333333333333333$1
BPGM$ENST00000344924$0$1,2$1$1$-1.30606938532732$NA$NA$NA$1
BRAF$ENST00000469930$0$1,2$1$1$-1.30606938532732$NA$NA$NA$1
BSDC1$ENST00000530753$0$1,2$1$1$-1.30606938532732$NA$NA$NA$1
BSDC1$ENST00000530876$0$1,2$1$1$-1.30606938532732$NA$NA$NA$1
BTG3$ENST00000457956$0$1,2$1$1$-1.30606938532732$NA$NA$NA$1
C11orf31$ENST00000534386$0$1,2$1$1$-2.22768475370466$NA$NA$NA$1
C12orf65$ENST00000253233$0$1,2$2$1$0$NA$NA$NA$1
C12orf65$ENST00000538888$0$1,2$1$1$-1.30606938532732$NA$NA$NA$1
C14orf37$ENST00000554218$0$1,2$1$1$-1.30606938532732$NA$NA$NA$1
C16orf52$ENST00000542527$0$1,2$1$1$-1.30606938532732$NA$NA$NA$1
C16orf58$ENST00000567673$0$1,2$1$1$-1.30606938532732$NA$NA$NA$1
C17orf62$ENST00000579751$0$1,2$1$1$-1.30606938532732$NA$NA$NA$1
C19orf48$ENST00000595794$0$1,2$1$1$-3.06451459115529$NA$NA$NA$1
C19orf48$ENST00000596287$0$1,2$1$1$-5.43262951750031$NA$NA$NA$1
C19orf48$ENST00000600373$0$1,2$1$1$-5.43262951750031$NA$NA$NA$1
C19orf55$ENST00000600988$0$1,2$1$1$-1.30606938532732$NA$NA$NA$1
C19orf60$ENST00000595490$0$1,2$1$1$-1.30606938532732$NA$NA$NA$1
C19orf82$ENST00000585797$0$1,2$1$1$-1.30606938532732$NA$NA$NA$1
C1orf159$ENST00000464905$0$1,2$1$1$-1.30606938532732$NA$NA$NA$1
C1orf63$ENST00000431849$0$1,2$1$1$-1.30606938532732$NA$NA$NA$1
C1orf63$ENST00000564223$0$1,2$1$1$-42.5329836747317$NA$NA$NA$1
C1orf63$ENST00000569495$0$1,2$1$1$-42.5329836747317$NA$NA$NA$1
C20orf24$ENST00000342422$0$1,2$1$1$-1.30606938532732$NA$NA$NA$1
C20orf24$ENST00000373852$0$1,2,3$1$1$-1.19255036845249$1$1$0.333333333333333$1
C21orf59$ENST00000425336$0$1,2$1$1$-1.30606938532732$NA$NA$NA$1
C22orf39$ENST00000333059$0$1,2$1$1$-1.30606938532732$NA$NA$NA$1
C22orf39$ENST00000399562$0$1,2$1$1$-1.30606938532732$NA$NA$NA$1
C22orf39$ENST00000399568$0$1,2$2$1$0$NA$NA$NA$1
C22orf39$ENST00000542103$0$1,2$2$1$0$NA$NA$NA$1
C2CD3$ENST00000436679$0$1,2$1$1$-1.30606938532732$NA$NA$NA$1
C3orf17$ENST00000482229$0$1,2$1$1$-1.30606938532732$NA$NA$NA$1
C3orf38$ENST00000318887$0$1,2$1$1$-0.578418824111348$NA$NA$NA$1
C3orf38$ENST00000486971$0$1,2$1$1$-2.22768475370466$NA$NA$NA$1
C5orf15$ENST00000231512$0$1,2$2$1$0$NA$NA$NA$1
C5orf56$ENST00000461203$0$1,2$1$1$-1.30606938532732$NA$NA$NA$1
C6orf136$ENST00000467801$0$1,2$1$1$-3.87792102055748$NA$NA$NA$1
C8orf76$ENST00000517760$0$1,2$1$1$-2.22768475370466$NA$NA$NA$1
C8orf82$ENST00000524821$0$1,2$1$1$-1.30606938532732$NA$NA$NA$1
C8orf82$ENST00000534680$0$1,2,3$1$1$-1.76615220221112$1$1$0.333333333333333$1
CAB39$ENST00000478152$0$1,2$1$1$-1.30606938532732$NA$NA$NA$1
CACYBP$ENST00000406752$0$1,2$1$1$-2.22768475370466$NA$NA$NA$1
CALCOCO1$ENST00000548431$0$1,2$1$1$-1.30606938532732$NA$NA$NA$1
CALM1$ENST00000555267$0$1,2$1$1$-1.30606938532732$NA$NA$NA$1
CALM3$ENST00000486500$0$1,2$2$1$0$NA$NA$NA$1
CALR$ENST00000587486$0$1,2$1$1$-1.30606938532732$NA$NA$NA$1
CAMK4$ENST00000504090$0$1,2$1$1$-1.30606938532732$NA$NA$NA$1
CASP2$ENST00000481483$0$1,2,3$1$1$-2.67867838033674$1$1$0.333333333333333$1
CBFB$ENST00000564034$0$1,2$1$1$-2.22768475370466$NA$NA$NA$1
CBFB$ENST00000565389$0$1,2$1$1$-2.22768475370466$NA$NA$NA$1
CBX3$ENST00000462165$0$1,2$1$1$-1.30606938532732$NA$NA$NA$1
CBX7$ENST00000477827$0$1,2$1$1$-1.30606938532732$NA$NA$NA$1
CCDC14$ENST00000485949$0$1,2$1$1$-1.30606938532732$NA$NA$NA$1
CCDC28B$ENST00000469003$0$1,2$1$1$-1.30606938532732$NA$NA$NA$1
CCDC41$ENST00000546783$0$1,2$1$1$-1.30606938532732$NA$NA$NA$1
CCDC88A$ENST00000471947$0$1,2$1$1$-3.87792102055748$NA$NA$NA$1
CCND3$ENST00000505064$0$1,2$1$1$-1.30606938532732$NA$NA$NA$1
CCND3$ENST00000512426$0$1,2$1$1$-1.30606938532732$NA$NA$NA$1
CCNL2$ENST00000463260$0$1,2$1$1$-0.349435069045904$NA$NA$NA$1
CCNL2$ENST00000497013$0$1,2$1$1$-1.30606938532732$NA$NA$NA$1
CCPG1$ENST00000564663$0$1,2$1$1$-2.22768475370466$NA$NA$NA$1
CCT8$ENST00000432178$0$1,2,3$2$1$-20.9728812120674$1$1$0.333333333333333$1
CCT8$ENST00000475205$0$1,2$1$1$-1.30606938532732$NA$NA$NA$1
CD151$ENST00000532075$0$1,2$1$1$-1.30606938532732$NA$NA$NA$1
CDC23$ENST00000394884$0$1,2$1$1$-1.30606938532732$NA$NA$NA$1
CDC23$ENST00000505120$0$1,2$1$1$-1.30606938532732$NA$NA$NA$1
CDCA4$ENST00000392590$0$1,2$1$1$-3.07127391066654$NA$NA$NA$1
CDK1$ENST00000519760$0$1,2$1$1$-3.87792102055748$NA$NA$NA$1
CDK4$ENST00000552713$0$1,2$1$1$-2.22768475370466$NA$NA$NA$1
CDKN1B$ENST00000228872$0$1,2$1$1$-1.30606938532732$NA$NA$NA$1
CEP170$ENST00000476661$0$1,2,3$1$1$-1.19255036845249$1$1$0.333333333333333$1
CEP57$ENST00000536587$0$1,2$1$1$-2.22768475370466$NA$NA$NA$1
CEP57$ENST00000541768$0$1,2$1$1$-2.22768475370466$NA$NA$NA$1
CEP95$ENST00000579478$0$1,2$2$1$0$NA$NA$NA$1
CEP95$ENST00000579637$0$1,2$1$1$-1.30606938532732$NA$NA$NA$1
CGGBP1$ENST00000467332$0$1,2$1$1$-1.30606938532732$NA$NA$NA$1
CHAC1$ENST00000444189$0$1,2,3$1$1$-4.23096844872704$1$1$0.333333333333333$1
CHAC1$ENST00000446533$0$1,2$1$1$-1.30606938532732$NA$NA$NA$1
CHCHD2$ENST00000473095$0$1,2$1$1$-3.07127391066654$NA$NA$NA$1
CHCHD3$ENST00000457942$0$1,2$1$1$-2.22768475370466$NA$NA$NA$1
CHCHD7$ENST00000518944$0$1,2$2$1$0$NA$NA$NA$1
CHD3$ENST00000466233$0$1,2$1$1$-1.30606938532732$NA$NA$NA$1
CHST11$ENST00000303694$0$1,2$1$1$-1.30606938532732$NA$NA$NA$1
CIRBP$ENST00000591659$0$1,2,3$1$1$-1.19255036845249$1$1$0.333333333333333$1
CIRH1A$ENST00000564408$0$1,2$1$1$-1.30606938532732$NA$NA$NA$1
CIZ1$ENST00000485862$0$1,2$1$1$-2.22768475370466$NA$NA$NA$1
CKB$ENST00000554705$0$1,2$1$1$-3.07127391066654$NA$NA$NA$1
CLDND1$ENST00000513988$0$1,2$1$1$-1.30606938532732$NA$NA$NA$1
CLK3$ENST00000563418$0$1,2$1$1$-1.30606938532732$NA$NA$NA$1
CLK4$ENST00000522749$0$1,2$1$1$-1.30606938532732$NA$NA$NA$1
CLN5$ENST00000377453$0$1,2,3$1$1$-2.36129660870405$1$1$0.333333333333333$1
CLN5$ENST00000485938$0$1,2$1$1$-1.30606938532732$NA$NA$NA$1
CLTC$ENST00000580081$0$1,2$1$1$-1.30606938532732$NA$NA$NA$1
CNOT1$ENST00000563283$0$1,2$1$1$-1.30606938532732$NA$NA$NA$1
CNOT10$ENST00000479397$0$1,2$1$1$-1.30606938532732$NA$NA$NA$1
CNOT11$ENST00000462489$0$1,2$1$1$-1.30606938532732$NA$NA$NA$1
CNOT2$ENST00000548939$0$1,2$1$1$-1.30606938532732$NA$NA$NA$1
COMMD1$ENST00000427417$0$1,2$1$1$-1.30606938532732$NA$NA$NA$1
COMMD1$ENST00000458337$0$1,2$1$1$-1.30606938532732$NA$NA$NA$1
COMMD3$ENST00000463688$0$1,2,3,4$2$1$-0.660094632426753$1$1$0.0833333333333333$1
COMMD3$ENST00000468179$0$1,2,3$6$1$0$1$1$0.333333333333333$1
COMMD3$ENST00000602574$0$1,2,3,4$3$1$-1.41563448923796$1$1$0.0833333333333333$1
COMMD3-BMI1$ENST00000475460$0$2,1,3,4$4$1$-2.26072142650687$0.8$0.8$0.333333333333333$1
COMMD3-BMI1$ENST00000489125$0$1,2$1$1$-1.30606938532732$NA$NA$NA$1
COMMD4$ENST00000562310$0$1,2,3$2$1$-0.715224574729278$1$1$0.333333333333333$1
COMMD4$ENST00000565834$0$1,2$1$1$-1.30606938532732$NA$NA$NA$1
COPB2$ENST00000503326$0$1,2,3$2$1$-1.25868232010525$1$1$0.333333333333333$1
COPE$ENST00000597026$0$1,2$1$1$-1.30606938532732$NA$NA$NA$1
COPS2$ENST00000559016$0$1,2$1$1$-1.30606938532732$NA$NA$NA$1
COPS3$ENST00000495640$0$1,2$1$1$-1.30606938532732$NA$NA$NA$1
COQ10A$ENST00000551814$0$1,2$1$1$-3.07127391066654$NA$NA$NA$1
COQ6$ENST00000553448$0$1,2$1$1$-1.30606938532732$NA$NA$NA$1
CORO7$ENST00000574849$0$1,2$1$1$-1.30606938532732$NA$NA$NA$1
COTL1$ENST00000262428$0$1,2,3$2$1$-1.25868232010525$1$1$0.333333333333333$1
COX4I1$ENST00000564903$0$1,2$1$1$-1.30606938532732$NA$NA$NA$1
COX5A$ENST00000562233$0$1,2$1$1$-1.30606938532732$NA$NA$NA$1
COX7C$ENST00000247655$0$1,2$1$1$-1.30606938532732$NA$NA$NA$1
COX7C$ENST00000515763$0$1,2$1$1$-2.22768475370466$NA$NA$NA$1
CPAMD8$ENST00000602132$0$1,2$1$1$-1.30606938532732$NA$NA$NA$1
CPEB4$ENST00000519152$0$1,2,3$1$1$-1.76615220221112$1$1$0.333333333333333$1
CPED1$ENST00000521774$0$1,2$1$1$-1.30606938532732$NA$NA$NA$1
CPSF3$ENST00000489629$0$1,2$1$1$-1.30606938532732$NA$NA$NA$1
CPSF3L$ENST00000497304$0$1,2$1$1$-1.30606938532732$NA$NA$NA$1
CPT2$ENST00000468572$0$1,2$1$1$-3.07127391066654$NA$NA$NA$1
CREBZF$ENST00000528561$0$1,2$1$1$-4.66260972314472$NA$NA$NA$1
CRNDE$ENST00000558952$0$1,2$2$1$0$NA$NA$NA$1
CS$ENST00000548746$0$1,2,3$1$1$-3.59470862511028$1$1$0.333333333333333$1
CS$ENST00000550044$0$1,2$1$1$-1.30606938532732$NA$NA$NA$1
CS$ENST00000551441$0$1,2$1$1$-1.30606938532732$NA$NA$NA$1
CSNK1A1$ENST00000515748$0$1,2$1$1$-1.30606938532732$NA$NA$NA$1
CSNK1E$ENST00000495232$0$1,2$1$1$-1.30606938532732$NA$NA$NA$1
CSNK2B$ENST00000465481$0$1,2$1$1$-1.30606938532732$NA$NA$NA$1
CSNK2B$ENST00000481269$0$1,2,3,4$2$1$-0.385607005222056$1$1$0.0833333333333333$1
CSTF3$ENST00000438862$0$1,2$1$1$-4.66260972314472$NA$NA$NA$1
CT47A7$ENST00000434883$0$1,2$1$1$-1.30606938532732$NA$NA$NA$1
CTB-54O9.9$ENST00000586012$0$1,2$1$1$-1.30606938532732$NA$NA$NA$1
CTB-55O6.12$ENST00000588387$0$1,2$1$1$-1.30606938532732$NA$NA$NA$1
CTC-459F4.3$ENST00000585917$0$1,2$1$1$-1.30606938532732$NA$NA$NA$1
CTC-459F4.3$ENST00000587188$0$1,2$1$1$-1.30606938532732$NA$NA$NA$1
CTC-459F4.3$ENST00000592404$0$1,2$1$1$-1.30606938532732$NA$NA$NA$1
CTC-499J9.1$ENST00000504081$0$1,2$1$1$-1.30606938532732$NA$NA$NA$1
CTD-2270L9.4$ENST00000570080$0$1,2$1$1$-1.30606938532732$NA$NA$NA$1
CTDSPL$ENST00000416688$0$1,2$1$1$-3.07127391066654$NA$NA$NA$1
CTDSPL$ENST00000436654$0$1,2$1$1$-1.30606938532732$NA$NA$NA$1
CTR9$ENST00000529355$0$1,2$2$1$0$NA$NA$NA$1
CTSH$ENST00000527715$0$1,2$2$1$0$NA$NA$NA$1
CTSH$ENST00000528436$0$1,2$1$1$-1.30606938532732$NA$NA$NA$1
CYHR1$ENST00000528663$0$1,2$1$1$-0.578418824111348$NA$NA$NA$1
DAP3$ENST00000491777$0$1,2$1$1$-13.5248328485913$NA$NA$NA$1
DARS$ENST00000478212$0$1,2$2$1$0$NA$NA$NA$1
DAZAP2$ENST00000439799$0$1,2$1$1$-2.22768475370466$NA$NA$NA$1
DAZAP2$ENST00000549555$0$1,2,3$1$1$-1.12415773474403$1$1$0.333333333333333$1
DBF4$ENST00000486925$0$1,2$1$1$-1.30606938532732$NA$NA$NA$1
DCAF8$ENST00000473382$0$1,2,3$1$1$-29.0539172779057$1$1$0.333333333333333$1
DCAF8$ENST00000476033$0$1,2$1$1$-1.30606938532732$NA$NA$NA$1
DCAF8$ENST00000477163$0$1,2$1$1$-2.22768475370466$NA$NA$NA$1
DCBLD2$ENST00000460008$0$1,2$1$1$-1.30606938532732$NA$NA$NA$1
DCUN1D2$ENST00000465938$0$1,2$1$1$-1.30606938532732$NA$NA$NA$1
DCXR$ENST00000582613$0$1,2$1$1$-9.16543007141162$NA$NA$NA$1
DCXR$ENST00000585085$0$1,2$1$1$-9.16543007141162$NA$NA$NA$1
DDX23$ENST00000551331$0$1,2$1$1$-1.30606938532732$NA$NA$NA$1
DDX39A$ENST00000592632$0$1,2$1$1$-3.07127391066654$NA$NA$NA$1
DDX39A$ENST00000593008$0$1,2$1$1$-3.07127391066654$NA$NA$NA$1
DDX47$ENST00000544032$0$1,2$1$1$-1.30606938532732$NA$NA$NA$1
DDX49$ENST00000599981$0$1,2$1$1$-2.22768475370466$NA$NA$NA$1
DDX6$ENST00000525082$0$1,2$1$1$-2.22768475370466$NA$NA$NA$1
DEF8$ENST00000564379$0$1,2$1$1$-1.30606938532732$NA$NA$NA$1
DEF8$ENST00000568760$0$1,2$1$1$-1.30606938532732$NA$NA$NA$1
DENND1B$ENST00000468589$0$1,2$1$1$-1.30606938532732$NA$NA$NA$1
DENND1C$ENST00000589491$0$1,2$1$1$-1.30606938532732$NA$NA$NA$1
DEXI$ENST00000570992$0$1,2$1$1$-3.07127391066654$NA$NA$NA$1
DGCR8$ENST00000495351$0$1,2$2$1$0$NA$NA$NA$1
DGKD$ENST00000465569$0$1,2$1$1$-2.22768475370466$NA$NA$NA$1
DHRS7B$ENST00000583388$0$1,2$1$1$-1.30606938532732$NA$NA$NA$1
DHX36$ENST00000495598$0$1,2$1$1$-3.87792102055748$NA$NA$NA$1
DIEXF$ENST00000457820$0$1,2$1$1$-1.30606938532732$NA$NA$NA$1
DIS3L$ENST00000562314$0$1,2$1$1$-1.30606938532732$NA$NA$NA$1
DMTF1$ENST00000480982$0$1,2$1$1$-1.30606938532732$NA$NA$NA$1
DMTF1$ENST00000580803$0$1,2$1$1$-1.30606938532732$NA$NA$NA$1
DMXL2$ENST00000559868$0$1,2,3$1$1$-2.97442457822874$1$1$0.333333333333333$1
DNAJA1$ENST00000465677$0$1,2$1$1$-0.578418824111348$NA$NA$NA$1
DNAJB14$ENST00000474664$0$1,2$1$1$-1.30606938532732$NA$NA$NA$1
DNAJC12$ENST00000339758$0$1,2$1$1$-2.22768475370466$NA$NA$NA$1
DNAJC2$ENST00000412522$0$1,2$1$1$-1.30606938532732$NA$NA$NA$1
DNAJC24$ENST00000527601$0$1,2$1$1$-1.30606938532732$NA$NA$NA$1
DNAJC24$ENST00000529086$0$1,2$1$1$-1.30606938532732$NA$NA$NA$1
DNAJC9$ENST00000469143$0$1,2$1$1$-3.07127391066654$NA$NA$NA$1
DNPEP$ENST00000488881$0$1,2$1$1$-1.30606938532732$NA$NA$NA$1
DOCK8$ENST00000462618$0$1,2$1$1$-3.07127391066654$NA$NA$NA$1
DOK1$ENST00000340004$0$1,2,3$1$1$-1.76615220221112$1$1$0.333333333333333$1
DPH2$ENST00000471934$0$1,2$1$1$-1.30606938532732$NA$NA$NA$1
DPH2$ENST00000490861$0$1,2$1$1$-2.22768475370466$NA$NA$NA$1
DPP8$ENST00000560194$0$1,2$1$1$-2.22768475370466$NA$NA$NA$1
DPP9$ENST00000599998$0$1,2$1$1$-1.30606938532732$NA$NA$NA$1
DSCR8$ENST00000469658$0$1,2$1$1$-1.30606938532732$NA$NA$NA$1
DSCR8$ENST00000478613$0$1,2$1$1$-1.30606938532732$NA$NA$NA$1
DTX2$ENST00000465488$0$1,2$2$1$0$NA$NA$NA$1
DVL2$ENST00000573354$0$1,2$1$1$-1.30606938532732$NA$NA$NA$1
DXO$ENST00000487914$0$1,2$1$1$-0.578418824111348$NA$NA$NA$1
DYNC1H1$ENST00000555102$0$1,2$1$1$-2.22768475370466$NA$NA$NA$1
DYNLL1$ENST00000552870$0$1,2$1$1$-1.30606938532732$NA$NA$NA$1
E2F4$ENST00000563238$0$1,2$1$1$-1.30606938532732$NA$NA$NA$1
E2F4$ENST00000567228$0$1,2$1$1$-5.43262951750031$NA$NA$NA$1
EBNA1BP2$ENST00000472982$0$1,2$1$1$-2.22768475370466$NA$NA$NA$1
EEF1A1$ENST00000491404$0$1,2$1$1$-17.1119200604322$NA$NA$NA$1
EEF1D$ENST00000529576$0$1,2$1$1$-0.578418824111348$NA$NA$NA$1
EEF1D$ENST00000530109$0$1,2$1$1$-2.22768475370466$NA$NA$NA$1
