SPAC11D3.03c.1	chrI:112047-112097	chrI:111850-111920	-	false	1
SPAC11D3.03c.1	chrI:112047-112097	chrI:112334-112377	-	false	1
SPAC11D3.11c.1	chrI:129060-129102	chrI:129128-129171	-	false	2
SPAC13G6.04.1	chrI:180722-180889	chrI:180529-180585	+	false	1
SPAC13G6.04.1	chrI:180529-180585	chrI:180722-180889	+	false	3
SPAC13G6.05c.1	chrI:181750-182000	chrI:181575-181631	-	false	3
SPAC806.04c.1	chrI:241710-241756	chrI:241538-241588	-	false	1
SPAC1639.02c.1	chrI:256135-256344	chrI:256751-256796	-	false	1
SPAC1639.02c.1	chrI:257010-257054	chrI:257071-257115	-	false	6
SPAC1639.02c.1	chrI:257136-257178	chrI:257010-257054	-	false	10
SPAC1639.02c.1	chrI:256371-256426	chrI:256135-256344	-	false	5
SPAC1639.02c.1	chrI:257010-257054	chrI:257010-257054	-	false	1
SPAC1639.02c.1	chrI:256613-256683	chrI:256751-256796	-	false	1
SPAC1639.02c.1	chrI:256371-256426	chrI:256446-256541	-	false	11
SPAC1639.02c.1	chrI:257010-257054	chrI:257136-257178	-	false	1
SPAC1639.02c.1	chrI:257136-257178	chrI:257182-257228	-	false	36
SPAC1639.02c.1	chrI:256135-256344	chrI:256371-256426	-	false	2
SPAC1639.02c.1	chrI:256135-256344	chrI:256446-256541	-	false	3
SPAC1639.02c.1	chrI:256613-256683	chrI:256446-256541	-	false	3
SPAC1639.02c.1	chrI:256446-256541	chrI:256751-256796	-	false	1
SPAC1639.02c.1	chrI:256446-256541	chrI:256613-256683	-	false	2
SPAC1639.02c.1	chrI:257136-257178	chrI:257071-257115	-	false	32
SPAC1639.02c.1	chrI:257071-257115	chrI:257010-257054	-	false	1
SPAC1639.02c.1	chrI:256135-256344	chrI:256613-256683	-	false	1
SPAC1639.02c.1	chrI:257010-257054	chrI:257182-257228	-	false	10
SPAC1639.02c.1	chrI:257010-257054	chrI:256751-256796	-	false	1
SPAC1639.02c.1	chrI:257010-257054	chrI:257055-257115	-	false	1
SPAC1F5.10.1	chrI:272191-272256	chrI:272117-272169	-	false	16
SPAC18B11.10.1	chrI:301264-301435	chrI:301521-301587	-	false	2
SPAC18B11.09c.1	chrI:303232-303333	chrI:303641-303715	+	false	3
SPAC18B11.09c.1	chrI:303232-303333	chrI:303334-303396	+	false	1
SPAC18B11.09c.1	chrI:303794-303851	chrI:303641-303715	+	false	2
SPAC18B11.09c.1	chrI:303232-303333	chrI:303232-303333	+	false	3
SPAC18B11.08c.1	chrI:304861-304918	chrI:304536-304673	+	false	2
SPAC18B11.08c.1	chrI:304732-304770	chrI:304536-304673	+	false	2
SPAC18B11.08c.1	chrI:304536-304673	chrI:304688-304770	+	false	1
SPAC18B11.08c.1	chrI:304732-304770	chrI:304956-304999	+	false	2
SPAC18B11.08c.1	chrI:304732-304770	chrI:304861-304918	+	false	4
SPAC18B11.07c.1	chrI:306211-306315	chrI:305877-306089	+	false	2
SPAC18B11.07c.1	chrI:305877-306089	chrI:306211-306315	+	false	3
SPAC18B11.07c.1	chrI:305877-306089	chrI:305765-305811	+	false	1
SPAC18B11.07c.1	chrI:306420-306467	chrI:306211-306315	+	false	4
SPAC18B11.05.1	chrI:309720-309750	chrI:309840-309888	-	false	4
SPAC18B11.04.1	chrI:311181-311298	chrI:311332-311370	-	false	1
SPAC18B11.04.1	chrI:311181-311298	chrI:311181-311298	-	false	1
SPAC18B11.04.1	chrI:311332-311370	chrI:311181-311298	-	false	3
SPAC12G12.11c.1	chrI:326857-326941	chrI:327392-327497	+	false	1
SPAC12G12.02.1	chrI:346245-346306	chrI:346440-346543	-	false	6
SPAC12G12.02.1	chrI:346245-346306	chrI:346052-346113	-	false	3
SPAC630.03.1	chrI:350512-350574	chrI:350599-350670	+	false	2
SPAC630.03.1	chrI:350599-350670	chrI:350512-350574	+	false	12
SPAC630.03.1	chrI:350599-350670	chrI:350599-350670	+	false	1
SPAC630.06c.1	chrI:356434-356510	chrI:356593-356634	-	false	1
SPAC630.11.1	chrI:367190-367292	chrI:366818-366872	+	false	4
SPAC630.11.1	chrI:367190-367292	chrI:367349-367394	+	false	17
SPAC630.11.1	chrI:366892-366967	chrI:367349-367394	+	false	1
SPAC630.11.1	chrI:367041-367104	chrI:366818-366872	+	false	1
SPAC630.11.1	chrI:366892-366967	chrI:367041-367104	+	false	5
SPAC630.11.1	chrI:367041-367104	chrI:367349-367394	+	false	1
SPAC630.11.1	chrI:366818-366872	chrI:366892-366967	+	false	1
SPAC630.11.1	chrI:366892-366967	chrI:366818-366872	+	false	13
SPAC630.11.1	chrI:366892-366967	chrI:367190-367292	+	false	2
SPAC630.11.1	chrI:367190-367292	chrI:367041-367104	+	false	13
SPAC630.14c.1	chrI:375831-376093	chrI:376027-378128	-	false	1
SPAC630.14c.1	chrI:375831-376093	chrI:375831-375991	-	false	7
SPAC630.14c.1	chrI:375831-376093	chrI:375831-375977	-	false	1
SPAC630.14c.1	chrI:376932-376992	chrI:376447-376843	-	false	1
SPAC1751.04.1	chrI:385061-385124	chrI:384591-384985	+	false	1
SPAC1751.04.1	chrI:384591-384985	chrI:384350-384479	+	false	1
SPAC1751.04.1	chrI:384350-384479	chrI:384591-384985	+	false	4
SPAC1751.04.1	chrI:384591-384985	chrI:385061-385124	+	false	5
SPAC1751.02c.1	chrI:386044-386106	chrI:385888-385937	-	false	1
SPAC1751.02c.1	chrI:385888-385937	chrI:386044-386106	-	false	2
